login_id,registration_date_id,registration_channel,registration_country,payer,dau,sessions_count,playtime,last_login_day,days_active_last_7_days,cohort_size,elo_rating,arena_level,gold,runes_stash_class1_tier1,runes_stash_class2_tier1,runes_stash_class3_tier1,runes_stash_tier2,spell_runes_stash,hero_dust,item_dust,gold_gained_total,gold_bought_total,gold_spent_total,runes_gained_total_class1_tier1,runes_gained_total_class2_tier1,runes_gained_total_class3_tier1,runes_gained_total_tier_2,spell_runes_gained_total,runes_spent_class1_tier1,runes_spent_class2_tier1,runes_spent_class3_tier1,runes_spent_total_tier2,spell_runes_spent_total,hero_dust_spent_total,hero_dust_gained_total,tokens,tokens_gained_total,enter_queue_count,battles_played,battles_won,battles_played_total,battles_won_total,heroes_unlocked,heroes_level,hero_shards,minion_upgrades,free_chests_opened_total,silver_chests_opened_total,golden_chests_opened_total,magical_chests_opened_total,victory_chests_opened_total,pvp_event_small_chest_small,pvp_event_small_chest_medium,pvp_event_small_chest_large,pvp_event_big_chest_small,pvp_event_big_chest_medium,pvp_event_big_chest_large,cards_gained_total,minion_cards_gained_common_total,minion_cards_gained_rare_total,minion_cards_gained_epic_total,minion_cards_gained_legendary_total,spell_cards_gained_common_total,spell_cards_gained_rare_total,spell_cards_gained_epic_total,spell_cards_gained_legendary_total,campaign_tickets,max_campaign_level,equipment_bonus,campaign_battles,campaign_battles_total,event_battles,event_battles_total,event_tokens,group_points,lives_spent,milestone_points,date_id,group,allowed_notifications,date_id_notif,notif_exposed,allowed,retained_d1,retained_d7,retained_d14
3772,10,Organic,Serbia,False,1,1,282,10,1,1,10,0,100,0,0,0,0,20,0,10,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,0,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3773,10,Paid,Germany,False,1,1,189,10,1,1,10,0,100,0,0,1,0,0,0,10,0,0,0,0,0,15,0,0,0,0,14,0,0,0,0,5,5,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3774,10,Organic,Brazil,False,1,11,4476,10,1,1,40,1,411,15,13,13,1,22,0,210,311,0,0,35,27,35,1,22,20,14,22,0,0,0,0,130,130,7,7,7,7,7,1,1,4,13,4,1,0,0,1,0,0,0,0,0,0,16,10,3,2,0,0,1,0,0,2,2,0.0,6,6,0,0,40,0,0,0,10,group1_even,True,10.0,True,1,True,True,True
3775,10,Paid,United Kingdom,False,1,1,412,10,1,1,0,0,146,17,0,1,0,1,0,10,46,0,0,17,0,1,0,1,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3776,10,Paid,United States,False,1,1,717,10,1,1,0,0,146,1,3,0,0,1,0,10,46,0,0,1,17,0,0,1,0,14,0,0,0,0,0,45,45,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,30,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3777,10,Paid,United States,False,1,1,692,10,1,1,0,0,188,1,2,3,1,21,0,10,88,0,0,1,2,3,1,21,0,0,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3778,10,Paid,Canada,False,1,2,1906,10,1,1,0,0,256,1,0,2,0,1,0,10,156,0,0,1,4,2,0,1,0,4,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,3,0,0.0,1,1,0,0,10,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3779,10,Organic,Germany,False,1,10,9003,10,1,1,85,1,395,3,4,1,0,24,0,1610,295,0,0,28,25,26,0,24,25,21,25,0,0,0,0,90,90,15,15,12,15,12,1,1,4,14,2,1,0,0,1,0,0,0,0,0,0,13,9,2,1,0,0,1,0,0,3,2,0.0,15,15,0,0,15,0,0,0,10,group2_odd,True,10.0,True,1,True,True,True
3780,10,Paid,Germany,False,1,1,309,10,1,1,10,0,100,0,1,0,0,0,0,10,0,0,0,0,15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,0,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3781,10,Organic,Italy,False,1,8,5309,10,1,1,30,1,411,1,14,5,1,3,5,810,311,0,0,21,44,43,1,3,20,30,38,0,0,0,5,130,130,8,8,7,8,7,1,1,4,17,5,1,0,0,1,0,0,0,0,0,0,16,11,3,1,0,0,1,0,0,3,2,0.0,7,7,0,0,40,0,0,0,10,group2_odd,False,10.0,True,0,True,True,True
3782,10,Organic,France,False,1,2,1507,10,1,1,0,0,219,0,0,1,0,1,0,10,119,0,0,4,4,5,0,1,4,4,4,0,0,0,0,5,5,2,2,2,2,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,2,2,0,0,5,0,0,0,10,group1_even,False,10.0,True,0,True,False,False
3783,10,Paid,Germany,False,1,2,2010,10,1,1,10,0,100,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,4,4,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3784,10,Paid,United States,False,1,4,2785,10,1,1,15,1,324,1,3,3,1,2,0,10,224,0,0,30,7,11,1,2,29,4,8,0,0,0,0,130,130,7,7,6,7,6,1,1,4,9,2,0,0,0,0,0,0,0,0,0,0,9,5,2,1,0,0,1,0,0,3,0,0.0,3,3,0,0,40,0,0,0,10,group1_even,False,10.0,True,0,True,False,False
3785,10,Paid,Germany,False,1,6,4290,10,1,1,25,1,327,0,6,1,2,2,5,810,227,0,0,12,14,15,2,2,12,8,14,0,0,0,5,90,90,6,6,6,6,6,1,1,4,8,3,0,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,3,1,0.0,7,7,0,0,15,0,0,0,10,group2_odd,False,10.0,True,0,True,False,False
3786,10,Paid,Germany,False,1,3,1399,10,1,1,0,0,310,2,4,2,0,2,0,10,210,0,0,10,12,27,0,2,8,8,25,0,0,0,0,90,90,4,4,4,4,4,1,1,4,9,2,0,0,0,0,0,0,0,0,0,0,9,5,2,1,0,0,1,0,0,2,1,0.0,3,3,0,0,15,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3787,10,Paid,Canada,False,1,1,620,10,1,1,0,0,103,15,0,0,0,0,0,10,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,10,group2_odd,,,False,0,False,False,False
3788,10,Organic,United States,False,1,2,1329,10,1,1,0,0,269,1,4,1,1,2,0,10,169,0,0,22,12,9,1,2,21,8,8,0,0,0,0,90,90,3,3,3,3,3,1,1,3,8,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,1,0.0,2,2,0,0,15,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3789,10,Organic,Brazil,False,1,10,7219,10,1,1,40,1,416,1,25,2,2,1,0,10,316,0,0,36,55,20,2,1,35,30,18,0,0,0,0,130,130,15,15,10,15,10,1,1,4,16,4,1,0,0,1,0,0,0,0,0,0,15,11,2,1,0,0,1,0,0,2,1,0.0,13,13,0,0,40,0,0,0,10,group2_odd,True,10.0,True,1,True,True,True
3790,10,Organic,Brazil,False,1,3,1439,10,1,1,0,0,280,3,2,1,0,2,0,10,180,0,0,7,10,9,0,2,4,8,8,0,0,0,0,20,20,2,2,2,2,2,1,1,2,5,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,0,0,0.0,4,4,0,0,10,0,0,0,10,group1_even,True,10.0,True,1,True,False,False
3791,10,Paid,Japan,False,1,8,8030,10,1,1,105,1,448,2,9,0,1,3,0,10,398,0,50,35,39,34,1,3,33,30,34,0,0,0,0,130,130,13,13,12,13,12,1,1,4,19,4,2,0,0,1,0,0,0,0,0,0,17,13,2,1,0,0,1,0,0,2,0,0.0,8,8,0,0,40,0,0,0,10,group2_odd,True,10.0,True,1,True,True,True
3792,10,Paid,Germany,False,1,4,1284,10,1,1,0,0,201,1,1,3,0,0,0,10,101,0,0,15,15,28,0,0,14,14,25,0,0,0,0,45,45,1,1,1,1,1,1,1,1,11,4,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,0,3,0,0.0,5,5,0,0,30,0,0,0,10,group1_even,False,10.0,True,0,True,False,False
3793,10,Organic,Canada,False,1,3,1617,10,1,1,0,0,316,3,1,1,1,3,0,10,216,0,0,7,5,5,1,3,4,4,4,0,0,0,0,130,130,3,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,3,0,0.0,1,1,0,0,40,0,0,0,10,group2_odd,False,15.0,True,0,False,False,False
3794,10,Paid,Germany,False,1,1,406,10,1,1,0,0,103,0,1,0,0,0,0,10,3,0,0,0,15,0,0,0,0,14,0,0,0,0,0,5,5,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,5,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3795,10,Organic,Italy,False,1,1,102,10,1,1,10,0,100,0,0,15,0,0,0,10,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3796,10,Organic,Germany,False,1,2,898,10,1,1,0,0,209,1,3,0,0,21,0,10,109,0,0,5,7,4,0,21,4,4,4,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,10,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3797,10,Paid,Germany,False,1,1,376,10,1,1,0,0,147,2,1,1,0,20,0,10,47,0,0,2,1,1,0,20,0,0,0,0,0,0,0,5,5,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3798,10,Organic,Serbia,False,1,2,1131,10,1,1,0,0,246,1,2,0,0,21,0,10,146,0,0,5,2,4,0,21,4,0,4,0,0,0,0,90,90,4,4,4,4,4,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3799,10,Paid,United States,False,1,1,785,10,1,1,0,0,195,3,3,3,0,0,0,10,95,0,0,3,17,3,0,0,0,14,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,1,0,0.0,2,2,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3800,10,Paid,France,False,1,1,990,10,1,1,0,0,206,2,0,1,1,0,0,10,106,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,5,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3801,10,Organic,Brazil,False,1,4,3350,10,1,1,25,1,347,1,1,2,0,4,5,10,247,0,0,17,15,10,0,4,16,14,8,0,0,0,5,90,90,6,6,6,6,6,1,1,4,9,3,0,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,2,1,0.0,4,4,0,0,15,0,0,0,10,group2_odd,False,10.0,True,0,True,True,False
3802,10,Paid,Italy,False,1,1,437,10,1,1,0,0,103,0,0,1,0,0,0,10,3,0,0,0,0,15,0,0,0,0,14,0,0,0,0,5,5,1,1,1,1,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3803,10,Organic,Canada,False,1,1,836,10,1,1,0,0,189,2,2,2,1,2,0,10,89,0,0,16,2,2,1,2,14,0,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3804,10,Organic,Brazil,False,1,3,2303,10,1,1,10,1,368,0,3,1,2,2,0,10,268,0,0,12,11,9,2,2,12,8,8,0,0,0,0,130,130,5,5,5,5,5,1,1,4,7,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,1,0,0.0,3,3,0,0,40,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3805,10,Paid,Germany,False,1,1,465,10,1,1,10,0,100,15,0,0,0,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3806,10,Paid,Germany,False,1,2,1793,10,1,1,0,0,240,3,0,4,0,2,0,10,140,0,0,3,4,18,0,2,0,4,14,0,0,0,0,90,90,3,3,3,3,3,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,0,0,1,0,0,3,0,0.0,2,2,0,0,15,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3807,10,Paid,United Kingdom,False,1,1,752,10,1,1,0,0,198,0,3,4,0,2,0,10,98,0,0,0,3,18,0,2,0,0,14,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3808,10,Organic,Germany,False,1,4,3176,10,1,1,25,1,320,3,1,1,4,3,5,10,220,0,0,11,5,13,4,3,8,4,12,0,0,0,5,90,90,6,6,6,6,6,1,1,4,6,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,1,0.0,2,2,0,0,15,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3809,10,Paid,United States,False,1,7,3107,10,1,1,30,1,399,0,5,0,4,3,0,10,299,0,0,51,35,14,4,3,51,30,14,0,0,0,0,130,130,9,8,7,8,7,1,1,4,17,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,3,0,0.0,4,4,0,0,40,0,0,0,10,group2_odd,True,10.0,True,1,True,True,True
3810,10,Organic,Japan,False,1,5,3040,10,1,1,25,1,322,0,3,1,2,2,5,210,222,0,0,8,11,13,2,2,8,8,12,0,0,0,5,130,130,6,6,6,6,6,1,1,4,7,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,5,0.0,6,6,0,0,40,0,0,0,10,group1_even,True,10.0,True,1,True,False,False
3811,10,Paid,Germany,False,1,5,3195,10,1,1,25,1,348,1,5,0,1,1,0,10,248,0,0,15,35,18,1,1,14,30,18,0,0,0,0,90,90,6,6,6,6,6,1,1,4,12,3,1,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,1,0,0,3,0,0.0,1,1,0,0,15,0,0,0,10,group2_odd,False,10.0,True,0,True,True,True
3812,10,Paid,Germany,False,1,1,992,10,1,1,0,0,196,3,3,3,0,0,0,410,96,0,0,17,3,3,0,0,14,0,0,0,0,0,0,90,90,3,3,3,3,3,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,1,1,0.0,2,2,0,0,15,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3813,10,Organic,United States,False,1,2,1104,10,1,1,0,0,253,2,6,2,1,3,0,10,153,0,0,6,20,6,1,3,4,14,4,0,0,0,0,90,90,3,3,3,3,3,1,1,3,5,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,3,0,0.0,0,0,0,0,15,0,0,0,10,group2_odd,,,False,0,False,False,False
3814,10,Organic,Germany,False,1,1,811,10,1,1,0,0,151,1,1,2,0,0,5,10,51,0,0,1,1,2,0,0,0,0,0,0,0,0,5,45,45,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,30,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3815,10,Paid,United Kingdom,False,1,5,1896,10,1,1,10,1,328,3,4,1,1,23,0,410,228,0,0,15,12,15,1,23,12,8,14,0,0,0,0,130,130,5,5,5,5,5,1,1,4,8,3,0,0,0,0,0,0,0,0,0,0,10,6,2,1,0,0,1,0,0,3,1,0.0,2,2,0,0,40,0,0,0,10,group2_odd,False,10.0,True,0,True,False,False
3816,10,Organic,Brazil,False,1,1,502,10,1,1,0,0,151,0,2,0,1,1,5,10,51,0,0,0,2,0,1,1,0,0,0,0,0,0,5,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,5,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3817,10,Paid,Italy,False,1,3,989,10,1,1,0,0,217,1,0,3,0,0,5,10,117,0,0,9,8,11,0,0,8,8,8,0,0,0,5,20,20,2,2,2,2,2,1,1,2,6,2,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,1,0,0,3,0,0.0,2,2,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3818,10,Organic,United States,False,1,14,2263,10,1,1,0,0,257,2,1,1,2,21,0,10,157,0,0,18,15,19,2,21,16,14,18,0,0,0,0,60,60,2,2,2,2,2,1,1,2,11,5,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,1,0,0,3,0,0.0,3,3,0,0,35,0,0,0,10,group1_even,True,10.0,True,1,True,True,True
3819,10,Organic,Brazil,False,1,4,532,10,1,1,0,0,162,1,1,3,1,20,0,10,62,0,0,5,1,7,1,20,4,0,4,0,0,0,0,5,5,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,3,0,0.0,1,1,0,0,5,0,0,0,10,group2_odd,True,11.0,True,1,True,False,False
3820,10,Paid,United Kingdom,False,1,2,1549,10,1,1,0,0,261,0,2,2,1,3,5,10,161,0,0,8,10,10,1,3,8,8,8,0,0,0,5,130,130,3,3,3,3,3,1,1,3,6,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,3,0,0.0,0,0,0,0,40,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3821,10,Paid,United Kingdom,False,1,4,1842,10,1,1,10,1,273,2,5,1,1,1,0,10,173,0,0,10,26,9,1,1,8,21,8,0,0,0,0,90,90,5,5,5,5,5,1,1,3,8,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,1,1,0.0,5,5,0,0,15,0,0,0,10,group2_odd,False,11.0,True,0,True,False,False
3822,10,Paid,United States,False,1,3,1179,10,1,1,0,0,282,2,3,1,1,1,0,10,182,0,0,16,11,26,1,1,14,8,25,0,0,0,0,90,90,4,4,4,4,4,1,1,3,10,3,0,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,2,0,0.0,2,2,0,0,15,0,0,0,10,group1_even,False,10.0,True,0,True,False,False
3823,10,Organic,Brazil,False,1,1,732,10,1,1,0,0,199,2,0,0,1,1,0,10,99,0,0,2,0,0,1,1,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3824,10,Organic,United States,False,1,4,4255,10,1,1,25,1,338,0,5,3,2,4,0,410,238,0,0,25,13,17,2,4,25,8,14,0,0,0,0,90,90,6,6,6,6,6,1,1,4,10,2,1,0,0,0,0,0,0,0,0,0,9,6,2,0,0,0,1,0,0,1,2,0.0,6,6,0,0,15,0,0,0,10,group1_even,False,10.0,True,0,True,False,False
3825,10,Paid,Germany,False,1,4,3482,10,1,1,10,1,297,3,0,0,1,22,0,10,197,0,0,7,8,8,1,22,4,8,8,0,0,0,0,90,90,6,5,5,5,5,1,1,4,5,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,3,0,0.0,2,2,0,0,15,0,0,0,10,group2_odd,True,10.0,True,1,True,False,False
3826,10,Paid,United States,False,1,1,489,10,1,1,0,0,158,0,0,0,0,0,0,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3827,10,Organic,United States,True,1,1,317,10,1,1,0,0,106,0,0,0,0,20,0,10,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,5,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,0,0.0,0,0,0,0,5,0,0,0,10,group2_odd,,,False,0,False,False,False
3828,10,Organic,Serbia,False,1,3,802,10,1,1,0,0,169,1,2,3,0,21,0,10,69,0,0,9,6,7,0,21,8,4,4,0,0,0,0,45,45,1,1,1,1,1,1,1,1,4,2,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,1,0,0,2,0,0.0,2,2,0,0,30,0,0,0,10,group1_even,True,10.0,True,1,False,False,False
3829,10,Paid,United Kingdom,False,1,1,1089,10,1,1,0,0,194,0,1,2,0,1,5,10,94,0,0,4,1,2,0,1,4,0,0,0,0,0,5,25,25,3,3,3,3,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3830,10,Organic,Brazil,False,1,3,2299,10,1,1,0,1,307,3,1,2,0,3,5,10,207,0,0,7,5,10,0,3,4,4,8,0,0,0,5,130,130,7,6,5,6,5,1,1,4,4,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,3,0,0.0,1,1,0,0,40,0,0,0,10,group1_even,False,10.0,True,0,True,False,False
3831,10,Organic,United States,False,1,6,2033,10,1,1,25,1,347,0,5,0,2,3,0,10,247,0,0,35,19,12,2,3,35,14,12,0,0,0,0,130,130,6,6,6,6,6,1,1,4,13,4,0,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,1,0,0,3,0,0.0,1,1,0,0,40,0,0,0,10,group2_odd,True,10.0,True,1,True,True,True
3832,10,Organic,United Kingdom,False,1,2,2043,10,1,1,10,1,310,2,1,1,0,4,0,10,210,0,0,23,9,5,0,4,21,8,4,0,0,0,0,90,90,5,5,5,5,5,1,1,4,7,1,0,0,0,0,0,0,0,0,0,0,7,4,2,0,0,0,1,0,0,0,1,0.0,4,4,0,0,15,0,0,0,10,group1_even,False,10.0,True,0,True,False,False
3833,10,Organic,United Kingdom,False,1,3,1193,10,1,1,10,0,126,2,0,2,0,0,5,10,26,0,0,6,8,6,0,0,4,8,4,0,0,0,5,5,5,0,0,0,0,0,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,0,0.0,3,3,0,0,5,0,0,0,10,group2_odd,True,15.0,True,1,True,False,False
3834,10,Paid,Germany,False,1,6,1181,10,1,1,0,0,237,1,3,1,0,1,0,10,137,0,0,13,11,26,0,1,12,8,25,0,0,0,0,20,20,2,2,2,2,2,1,1,2,10,3,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,0,3,0,0.0,1,1,0,0,10,0,0,0,10,group1_even,True,10.0,True,1,True,True,True
3835,10,Paid,United Kingdom,False,1,1,830,10,1,1,0,0,194,2,2,3,1,1,0,10,94,0,0,2,16,3,1,1,0,14,0,0,0,0,0,20,20,2,2,2,2,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,2,0,0.0,1,1,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3836,10,Paid,Germany,False,1,9,8102,10,1,1,135,1,416,3,0,0,1,3,5,2810,316,0,0,32,21,35,1,3,29,21,35,0,0,0,5,130,130,15,15,14,15,14,1,1,4,17,3,1,0,0,1,0,0,0,0,0,0,14,10,2,1,0,0,1,0,0,1,3,0.0,8,8,0,0,40,0,0,0,10,group1_even,False,10.0,True,0,True,True,False
3837,10,Paid,United Kingdom,False,1,1,644,10,1,1,0,0,192,3,0,3,0,2,5,10,92,0,0,3,0,3,0,2,0,0,0,0,0,0,5,20,20,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,3,0,0.0,0,0,0,0,10,0,0,0,10,group2_odd,,,False,0,False,False,False
3838,10,Organic,Brazil,False,1,3,1306,10,1,1,0,0,193,1,2,2,1,22,0,10,93,0,0,1,2,2,1,22,0,0,0,0,0,0,0,130,130,4,4,4,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,0,0,1,0,0,3,0,0.0,1,1,0,0,40,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3839,10,Organic,Germany,False,1,1,649,10,1,1,10,0,100,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,40,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0.0,1,1,0,0,25,0,0,0,10,group2_odd,,,False,0,False,False,False
3840,10,Organic,Brazil,False,1,1,416,10,1,1,0,0,103,0,0,0,0,20,0,10,3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,5,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0.0,2,2,0,0,5,0,0,0,10,group1_even,False,10.0,True,0,False,False,False
3841,10,Paid,United Kingdom,False,1,2,1549,10,1,1,0,0,268,1,4,2,0,2,0,10,168,0,0,22,12,10,0,2,21,8,8,0,0,0,0,90,90,4,4,4,4,4,1,1,3,8,2,0,0,0,0,0,0,0,0,0,0,8,5,2,0,0,0,1,0,0,2,0,0.0,1,1,0,0,15,0,0,0,10,group2_odd,,,False,0,False,False,False
